"CBLS County-level Summary Data for WI, 2008",,,,,,,,,,
,,,,,,,,,,
County FIPS,County Name,# of Children Tested,Percent of Children Tested,Total # of Confirmed Cases,Percent of Children With Elevated Blood Lead Levels,# of Addresses- Multiple Children w/ Confirmed EBLLs *,Census 2000 Data,,,"Estimated Population of Children < 6, 2008"
057,Juneau County,602,33.7000012397766%,6,0.996677740863787%,1,12370,3582,15.9999996423721%,1788
059,Kenosha County,2782,20.6000000238419%,29,1.04241552839684%,9,59989,17987,10.0000001490116%,13532
061,Kewaunee County,196,14.1000002622604%,0,0%,0,8221,3416,5.99999986588955%,1395
063,La Crosse County,1641,20.7000002264976%,12,0.731261425959781%,4,43479,12686,10.9999999403954%,7936
065,Lafayette County,157,12.8999993205071%,0,0%,1,6674,3509,11.9999997317791%,1220
067,Langlade County,240,18.6000004410744%,1,0.416666666666667%,0,11187,4223,15.0000005960464%,1288
069,Lincoln County,421,22.6999998092651%,1,0.237529691211401%,0,14681,5207,9.00000035762787%,1857
071,Manitowoc County,1196,22.4000006914139%,18,1.50501672240803%,6,34651,14648,7.99999982118607%,5330
073,Marathon County,1733,17.5999999046326%,11,0.634737449509521%,4,50360,15620,9.00000035762787%,9832
075,Marinette County,685,25.9999990463257%,4,0.583941605839416%,1,26260,7693,11.9999997317791%,2639
077,Marquette County,253,25.2000004053116%,0,0%,0,8664,2361,7.99999982118607%,1002
078,Menominee County,220,38.1000012159348%,0,0%,0,2098,172,37.0000004768372%,578
079,Milwaukee County,30896,34.9999994039536%,862,2.7900051786639%,570,400093,163688,25.9999990463257%,88153
081,Monroe County,961,25.2000004053116%,7,0.72840790842872%,1,16672,5673,20.9999993443489%,3806
083,Oconto County,369,15.1999995112419%,1,0.2710027100271%,0,19812,5701,10.0000001490116%,2435
085,Oneida County,415,21.4000001549721%,1,0.240963855421687%,0,26627,5953,10.9999999403954%,1942
087,Outagamie County,2127,15.1999995112419%,7,0.329102021626704%,0,62614,16579,5.99999986588955%,14006
089,Ozaukee County,597,10.8999997377396%,3,0.50251256281407%,0,32034,5891,1.99999995529652%,5453
091,Pepin County,121,22.4000006914139%,0,0%,0,3036,1340,17.0000001788139%,540
093,Pierce County,588,20.7000002264976%,4,0.680272108843537%,1,13493,4269,5.99999986588955%,2836
095,Polk County,600,19.0999999642372%,1,0.166666666666667%,0,21129,5726,9.00000035762787%,3135
097,Portage County,1498,32.4999988079071%,11,0.734312416555407%,1,26589,6705,10.0000001490116%,4612
099,Price County,178,23.9999994635582%,1,0.561797752808989%,0,9574,3399,15.9999996423721%,742
101,Racine County,5162,32.6999992132187%,76,1.47229755908563%,42,74718,24355,12.9999995231628%,15792
103,Richland County,245,18.6000004410744%,4,1.63265306122449%,2,8164,3724,18.9999997615814%,1316
105,Rock County,2305,18.0000007152557%,39,1.69197396963124%,13,62187,20779,10.9999999403954%,12804
107,Rusk County,219,23.1000006198883%,2,0.91324200913242%,0,7609,2805,15.0000005960464%,948
109,St. Croix County,829,11.2999998033047%,1,0.120627261761158%,0,24265,5534,3.99999991059303%,7364
111,Sauk County,819,17.2999992966652%,6,0.732600732600733%,3,24297,8084,10.9999999403954%,4731
113,Sawyer County,360,30.0999999046326%,1,0.277777777777778%,0,13722,2881,15.9999996423721%,1197
115,Shawano County,596,20.2000007033348%,2,0.335570469798658%,0,18317,6835,12.9999995231628%,2952
117,Sheboygan County,1883,21.9999998807907%,25,1.32766861391397%,14,45947,19006,7.99999982118607%,8569
119,Taylor County,237,16.5999993681908%,0,0%,0,8595,3214,15.0000005960464%,1428
121,Trempealeau County,625,29.4999986886978%,3,0.48%,1,11482,4609,10.9999999403954%,2117
123,Vernon County,591,23.2999995350838%,2,0.338409475465313%,1,12416,5273,25%,2533
125,Vilas County,310,27.3000001907349%,0,0%,0,22397,4390,14.0000000596046%,1134
127,Walworth County,1269,17.2000005841255%,9,0.709219858156028%,2,43783,13306,10.0000001490116%,7372
129,Washburn County,326,29.6999990940094%,1,0.306748466257669%,0,10814,2942,15.9999996423721%,1099
131,Washington County,1032,10.8999997377396%,4,0.387596899224806%,1,45808,8944,5.00000007450581%,9465
133,Waukesha County,4257,16.3000002503395%,18,0.422832980972516%,3,140309,20094,2.99999993294477%,26126
135,Waupaca County,559,16.2000000476837%,3,0.536672629695886%,1,22508,8555,10.0000001490116%,3446
137,Waushara County,403,26.1000007390976%,0,0%,1,13667,3840,12.9999995231628%,1545
139,Winnebago County,1755,15.5000001192093%,19,1.08262108262108%,9,64721,20011,9.00000035762787%,11334
141,Wood County,1098,21.4000001549721%,6,0.546448087431694%,3,31691,9251,10.0000001490116%,5142
,,,,,,,,,,
"* Based on most recent five years of data, 2004-2008",,,,,,,,,,
n - indicates data suppressed because less than 5 children were tested in area,,,,,,,,,,
,,,,,,,,,,
,Wisconsin 2008 Confirmed Cases,,1333,,,,,,,
